靡ㄩ絏	虏嘿	るら	Μ絃基(じ)
M2300  	筿摸计   	20111021	   265.3100
M2300  	筿摸计   	20111024	   272.0300
M2300  	筿摸计   	20111025	   273.2400
M2300  	筿摸计   	20111026	   274.5800
M2300  	筿摸计   	20111027	   274.2800
M2300  	筿摸计   	20111028	   275.0500
M2300  	筿摸计   	20111031	   274.1900
M2300  	筿摸计   	20111101	   276.2900
M2300  	筿摸计   	20111102	   277.4400
M2300  	筿摸计   	20111103	   272.4600
M2300  	筿摸计   	20111104	   277.1200
M2300  	筿摸计   	20111107	   278.5100
M2300  	筿摸计   	20111108	   278.1400
M2300  	筿摸计   	20111109	   275.8700
M2300  	筿摸计   	20111110	   267.1400
M2300  	筿摸计   	20111111	   269.6700
M2300  	筿摸计   	20111114	   276.4900
M2300  	筿摸计   	20111115	   275.4100
M2300  	筿摸计   	20111116	   273.0600
M2300  	筿摸计   	20111117	   274.9000
M2300  	筿摸计   	20111118	   269.0300
M2300  	筿摸计   	20111121	   261.5400
M2300  	筿摸计   	20111122	   258.3600
M2300  	筿摸计   	20111123	   251.4000
M2300  	筿摸计   	20111124	   250.0200
M2300  	筿摸计   	20111125	   247.4500
M2300  	筿摸计   	20111128	   252.7400
M2300  	筿摸计   	20111129	   256.2300
M2300  	筿摸计   	20111130	   254.8000
M2300  	筿摸计   	20111201	   263.6600
M2300  	筿摸计   	20111202	   261.7300
M2300  	筿摸计   	20111205	   259.7700
M2300  	筿摸计   	20111206	   255.1900
M2300  	筿摸计   	20111207	   256.8100
M2300  	筿摸计   	20111208	   254.5300
M2300  	筿摸计   	20111209	   250.6500
M2300  	筿摸计   	20111212	   252.8300
M2300  	筿摸计   	20111213	   252.4200
M2300  	筿摸计   	20111214	   253.4300
M2300  	筿摸计   	20111215	   247.9100
M2300  	筿摸计   	20111216	   249.0700
M2300  	筿摸计   	20111219	   244.3300
M2300  	筿摸计   	20111220	   246.6000
M2300  	筿摸计   	20111221	   258.3600
M2300  	筿摸计   	20111222	   257.0800
M2300  	筿摸计   	20111223	   261.1900
M2300  	筿摸计   	20111226	   260.5400
M2300  	筿摸计   	20111227	   260.4800
M2300  	筿摸计   	20111228	   259.8900
M2300  	筿摸计   	20111229	   261.2100
M2300  	筿摸计   	20111230	   260.7300
M2300  	筿摸计   	20120102	   256.9100
M2300  	筿摸计   	20120103	   260.5500
M2300  	筿摸计   	20120104	   262.3400
M2300  	筿摸计   	20120105	   264.0100
M2300  	筿摸计   	20120106	   264.0200
M2300  	筿摸计   	20120109	   262.8100
M2300  	筿摸计   	20120110	   265.3900
M2300  	筿摸计   	20120111	   266.1900
M2300  	筿摸计   	20120112	   266.4300
M2300  	筿摸计   	20120113	   266.2300
M2300  	筿摸计   	20120116	   263.2000
M2300  	筿摸计   	20120117	   267.9400
M2300  	筿摸计   	20120118	   269.6200
M2300  	筿摸计   	20120130	   278.0900
M2300  	筿摸计   	20120131	   281.2700
M2300  	筿摸计   	20120201	   282.3700
M2300  	筿摸计   	20120202	   286.8600
M2300  	筿摸计   	20120203	   288.3100
M2300  	筿摸计   	20120204	   289.0000
M2300  	筿摸计   	20120206	   287.0300
M2300  	筿摸计   	20120207	   288.3600
M2300  	筿摸计   	20120208	   295.1900
M2300  	筿摸计   	20120209	   297.0500
M2300  	筿摸计   	20120210	   294.1100
M2300  	筿摸计   	20120213	   295.3800
M2300  	筿摸计   	20120214	   295.4800
M2300  	筿摸计   	20120215	   300.7100
M2300  	筿摸计   	20120216	   295.2300
M2300  	筿摸计   	20120217	   295.9500
M2300  	筿摸计   	20120220	   297.3500
M2300  	筿摸计   	20120221	   295.9000
M2300  	筿摸计   	20120222	   299.5500
M2300  	筿摸计   	20120223	   296.7200
M2300  	筿摸计   	20120224	   297.8800
M2300  	筿摸计   	20120229	   303.9400
M2300  	筿摸计   	20120301	   304.2100
M2300  	筿摸计   	20120302	   305.6300
M2300  	筿摸计   	20120303	   304.2400
M2300  	筿摸计   	20120305	   300.6000
M2300  	筿摸计   	20120306	   298.0800
M2300  	筿摸计   	20120307	   297.1800
M2300  	筿摸计   	20120308	   299.6500
M2300  	筿摸计   	20120309	   302.1200
M2300  	筿摸计   	20120312	   298.8000
M2300  	筿摸计   	20120313	   301.5400
M2300  	筿摸计   	20120314	   305.8500
M2300  	筿摸计   	20120315	   305.7500
M2300  	筿摸计   	20120316	   303.4700
M2300  	筿摸计   	20120319	   304.0900
M2300  	筿摸计   	20120320	   301.3600
M2300  	筿摸计   	20120321	   302.5700
M2300  	筿摸计   	20120322	   305.6600
M2300  	筿摸计   	20120323	   306.2800
M2300  	筿摸计   	20120326	   303.1400
M2300  	筿摸计   	20120327	   305.6700
M2300  	筿摸计   	20120328	   307.2400
M2300  	筿摸计   	20120329	   300.6600
M2300  	筿摸计   	20120330	   302.9700
M2300  	筿摸计   	20120402	   300.1700
M2300  	筿摸计   	20120403	   295.2200
M2300  	筿摸计   	20120405	   292.1000
M2300  	筿摸计   	20120406	   295.9200
M2300  	筿摸计   	20120409	   291.6100
M2300  	筿摸计   	20120410	   292.0100
M2300  	筿摸计   	20120411	   293.9900
M2300  	筿摸计   	20120412	   294.8500
M2300  	筿摸计   	20120413	   300.4600
M2300  	筿摸计   	20120416	   298.8300
M2300  	筿摸计   	20120417	   291.8200
M2300  	筿摸计   	20120418	   292.4100
M2300  	筿摸计   	20120419	   292.0400
M2300  	筿摸计   	20120420	   286.6600
M2300  	筿摸计   	20120423	   284.8700
M2300  	筿摸计   	20120424	   286.9500
M2300  	筿摸计   	20120425	   290.0500
M2300  	筿摸计   	20120426	   286.8600
M2300  	筿摸计   	20120427	   283.9600
M2300  	筿摸计   	20120430	   284.2000
M2300  	筿摸计   	20120502	   292.0200
M2300  	筿摸计   	20120503	   291.7300
M2300  	筿摸计   	20120504	   292.9000
M2300  	筿摸计   	20120507	   286.7600
M2300  	筿摸计   	20120508	   286.6300
M2300  	筿摸计   	20120509	   284.3200
M2300  	筿摸计   	20120510	   284.2100
M2300  	筿摸计   	20120511	   282.0000
M2300  	筿摸计   	20120514	   281.5200
M2300  	筿摸计   	20120515	   283.1600
M2300  	筿摸计   	20120516	   275.9800
M2300  	筿摸计   	20120517	   281.5100
M2300  	筿摸计   	20120518	   271.9100
M2300  	筿摸计   	20120521	   273.6400
M2300  	筿摸计   	20120522	   277.6300
M2300  	筿摸计   	20120523	   271.9400
M2300  	筿摸计   	20120524	   271.4900
M2300  	筿摸计   	20120525	   268.7600
M2300  	筿摸计   	20120528	   271.6000
M2300  	筿摸计   	20120529	   279.7300
M2300  	筿摸计   	20120530	   277.8900
M2300  	筿摸计   	20120531	   279.9400
M2300  	筿摸计   	20120601	   270.6800
M2300  	筿摸计   	20120604	   260.6800
M2300  	筿摸计   	20120605	   265.0200
M2300  	筿摸计   	20120606	   267.3900
M2300  	筿摸计   	20120607	   268.7900
M2300  	筿摸计   	20120608	   264.8700
M2300  	筿摸计   	20120611	   270.0100
M2300  	筿摸计   	20120612	   267.8400
M2300  	筿摸计   	20120613	   268.7000
M2300  	筿摸计   	20120614	   267.7900
M2300  	筿摸计   	20120615	   269.6500
M2300  	筿摸计   	20120618	   276.0900
M2300  	筿摸计   	20120619	   275.4700
M2300  	筿摸计   	20120620	   277.6800
M2300  	筿摸计   	20120621	   275.6900
M2300  	筿摸计   	20120622	   274.4600
M2300  	筿摸计   	20120625	   272.8600
M2300  	筿摸计   	20120626	   270.8200
M2300  	筿摸计   	20120627	   272.6100
M2300  	筿摸计   	20120628	   272.4100
M2300  	筿摸计   	20120629	   276.9700
M2300  	筿摸计   	20120702	   279.1300
M2300  	筿摸计   	20120703	   282.1400
M2300  	筿摸计   	20120704	   281.5700
M2300  	筿摸计   	20120705	   279.7600
M2300  	筿摸计   	20120706	   278.1200
M2300  	筿摸计   	20120709	   275.1600
M2300  	筿摸计   	20120710	   271.6200
M2300  	筿摸计   	20120711	   271.5700
M2300  	筿摸计   	20120712	   266.0800
M2300  	筿摸计   	20120713	   264.6600
M2300  	筿摸计   	20120716	   262.6400
M2300  	筿摸计   	20120717	   261.9600
M2300  	筿摸计   	20120718	   259.5000
M2300  	筿摸计   	20120719	   264.3100
M2300  	筿摸计   	20120720	   264.7800
M2300  	筿摸计   	20120723	   258.5300
M2300  	筿摸计   	20120724	   257.3000
M2300  	筿摸计   	20120725	   254.7900
M2300  	筿摸计   	20120726	   254.9200
M2300  	筿摸计   	20120727	   261.4600
M2300  	筿摸计   	20120730	   261.8600
M2300  	筿摸计   	20120731	   266.2500
M2300  	筿摸计   	20120801	   265.4100
M2300  	筿摸计   	20120803	   263.1500
M2300  	筿摸计   	20120806	   265.4000
M2300  	筿摸计   	20120807	   265.0200
M2300  	筿摸计   	20120808	   265.9400
M2300  	筿摸计   	20120809	   271.6200
M2300  	筿摸计   	20120810	   272.9900
M2300  	筿摸计   	20120813	   273.7200
M2300  	筿摸计   	20120814	   275.5700
M2300  	筿摸计   	20120815	   275.1200
M2300  	筿摸计   	20120816	   276.4900
M2300  	筿摸计   	20120817	   275.9900
M2300  	筿摸计   	20120820	   275.1500
M2300  	筿摸计   	20120821	   277.8900
M2300  	筿摸计   	20120822	   277.4000
M2300  	筿摸计   	20120823	   278.2300
M2300  	筿摸计   	20120824	   277.3800
M2300  	筿摸计   	20120827	   278.0100
M2300  	筿摸计   	20120828	   273.7400
M2300  	筿摸计   	20120829	   275.2000
M2300  	筿摸计   	20120830	   275.9600
M2300  	筿摸计   	20120831	   277.2000
M2300  	筿摸计   	20120903	   281.0500
M2300  	筿摸计   	20120904	   281.3600
M2300  	筿摸计   	20120905	   278.0800
M2300  	筿摸计   	20120906	   276.4900
M2300  	筿摸计   	20120907	   280.8600
M2300  	筿摸计   	20120910	   282.0500
M2300  	筿摸计   	20120911	   283.2300
M2300  	筿摸计   	20120912	   286.7100
M2300  	筿摸计   	20120913	   286.5100
M2300  	筿摸计   	20120914	   291.6400
M2300  	筿摸计   	20120917	   291.4600
M2300  	筿摸计   	20120918	   290.6300
M2300  	筿摸计   	20120919	   292.0600
M2300  	筿摸计   	20120920	   289.6600
M2300  	筿摸计   	20120921	   290.9500
M2300  	筿摸计   	20120924	   291.7400
M2300  	筿摸计   	20120925	   289.6400
M2300  	筿摸计   	20120926	   286.1800
M2300  	筿摸计   	20120927	   286.9500
M2300  	筿摸计   	20120928	   288.7700
M2300  	筿摸计   	20121001	   287.1200
M2300  	筿摸计   	20121002	   289.3800
M2300  	筿摸计   	20121003	   288.9400
M2300  	筿摸计   	20121004	   288.2800
M2300  	筿摸计   	20121005	   288.3200
M2300  	筿摸计   	20121008	   284.9000
M2300  	筿摸计   	20121009	   282.1700
M2300  	筿摸计   	20121011	   276.8300
M2300  	筿摸计   	20121012	   276.7400
M2300  	筿摸计   	20121015	   275.7000
M2300  	筿摸计   	20121016	   278.6600
M2300  	筿摸计   	20121017	   278.5600
M2300  	筿摸计   	20121018	   278.1400
M2300  	筿摸计   	20121019	   275.5800
M2300  	筿摸计   	20121022	   274.7300
M2300  	筿摸计   	20121023	   273.7400
M2300  	筿摸计   	20121024	   273.3700
M2300  	筿摸计   	20121025	   270.9900
M2300  	筿摸计   	20121026	   267.7800
M2300  	筿摸计   	20121029	   266.2300
M2300  	筿摸计   	20121030	   269.6600
M2300  	筿摸计   	20121031	   269.3500
M2300  	筿摸计   	20121101	   271.2500
M2300  	筿摸计   	20121102	   271.2500
M2300  	筿摸计   	20121105	   270.6100
M2300  	筿摸计   	20121106	   272.8700
M2300  	筿摸计   	20121107	   274.7300
M2300  	筿摸计   	20121108	   274.2500
M2300  	筿摸计   	20121109	   276.8900
M2300  	筿摸计   	20121112	   275.8700
M2300  	筿摸计   	20121113	   271.4300
M2300  	筿摸计   	20121114	   273.3800
M2300  	筿摸计   	20121115	   273.4600
M2300  	筿摸计   	20121116	   272.5100
M2300  	筿摸计   	20121119	   271.5100
M2300  	筿摸计   	20121120	   271.7300
M2300  	筿摸计   	20121121	   270.7500
M2300  	筿摸计   	20121122	   271.5700
M2300  	筿摸计   	20121123	   279.8800
M2300  	筿摸计   	20121126	   282.4400
M2300  	筿摸计   	20121127	   283.0700
M2300  	筿摸计   	20121128	   283.3000
M2300  	筿摸计   	20121129	   285.3900
M2300  	筿摸计   	20121130	   289.0200
M2300  	筿摸计   	20121203	   289.7500
M2300  	筿摸计   	20121204	   290.9800
M2300  	筿摸计   	20121205	   292.2300
M2300  	筿摸计   	20121206	   290.1600
